Date,Average_price($/unit),Total_Volume (units),Type,Year,City,State,Mileage (miles),Average_price,Total_Volume,Mileage_miles,Revenue
2019-01-27,$1.15 ,267792,conventional,2019,HarrisburgScranton,PA,2717,1.15,267792,2717,307960.8
2019-01-27,$1.36 ,24262,organic,2019,HarrisburgScranton,PA,2717,1.36,24262,2717,32996.32
2019-01-27,$1.31 ,286846,conventional,2019,HartfordSpringfield,CT,2906,1.31,286846,2906,375768.26
2019-01-27,$1.69 ,25708,organic,2019,HartfordSpringfield,CT,2906,1.69,25708,2906,43446.52
2019-01-27,$0.75 ,1298228,conventional,2019,Houston,TX,1656,0.75,1298228,1656,973671.0
2019-01-27,$1.57 ,18569,organic,2019,Houston,TX,1656,1.57,18569,1656,29153.33
2019-01-27,$1.16 ,171960,conventional,2019,Indianapolis,IN,2083,1.16,171960,2083,199473.59999999998
2019-01-27,$1.66 ,10371,organic,2019,Indianapolis,IN,2083,1.66,10371,2083,17215.86
2019-01-27,$0.98 ,256897,conventional,2019,Jacksonville,FL,2440,0.98,256897,2440,251759.06
2019-01-27,$1.39 ,7184,organic,2019,Jacksonville,FL,2440,1.39,7184,2440,9985.759999999998
2019-01-27,$1.08 ,316522,conventional,2019,Las Vegas,NV,286,1.08,316522,286,341843.76
2019-01-27,$1.62 ,15111,organic,2019,Las Vegas,NV,286,1.62,15111,286,24479.820000000003
2019-01-27,$1.11 ,2646436,conventional,2019,Los Angeles,CA,111,1.11,2646436,111,2937543.9600000004
2019-01-27,$1.82 ,86186,organic,2019,Los Angeles,CA,111,1.82,86186,111,156858.52000000002
2019-01-27,$1.13 ,97847,conventional,2019,Louisville,KY,2101,1.13,97847,2101,110567.10999999999
2019-01-27,$1.84 ,6063,organic,2019,Louisville,KY,2101,1.84,6063,2101,11155.92
2019-01-27,$1.00 ,259567,conventional,2019,Nashville,TN,2022,1.0,259567,2022,259567.0
2019-01-27,$1.82 ,11733,organic,2019,Nashville,TN,2022,1.82,11733,2022,21354.06
2019-01-27,$0.98 ,340507,conventional,2019,New Orleans,LA,1954,0.98,340507,1954,333696.86
2019-01-27,$1.20 ,8956,organic,2019,New Orleans,LA,1954,1.2,8956,1954,10747.199999999999
2019-01-27,$1.36 ,1449093,conventional,2019,New York,NY,2794,1.36,1449093,2794,1970766.4800000002
2019-01-27,$1.48 ,194867,organic,2019,New York,NY,2794,1.48,194867,2794,288403.16
2019-01-27,$0.95 ,606644,conventional,2019,Orlando,FL,2617,0.95,606644,2617,576311.7999999999
2019-01-27,$1.40 ,15843,organic,2019,Orlando,FL,2617,1.4,15843,2617,22180.199999999997
2019-01-27,$1.29 ,451010,conventional,2019,Philadelphia,PA,2759,1.29,451010,2759,581802.9
2019-01-27,$1.38 ,52093,organic,2019,Philadelphia,PA,2759,1.38,52093,2759,71888.34
2019-01-27,$0.78 ,1346802,conventional,2019,PhoenixTucson,AZ,482,0.78,1346802,482,1050505.56
2019-01-27,$1.27 ,39952,organic,2019,PhoenixTucson,AZ,482,1.27,39952,482,50739.04
2019-01-27,$1.25 ,99309,conventional,2019,Pittsburgh,PA,2445,1.25,99309,2445,124136.25
2019-01-27,$1.42 ,11302,organic,2019,Pittsburgh,PA,2445,1.42,11302,2445,16048.839999999998
2019-01-27,$1.28 ,582612,conventional,2019,Portland,OR,855,1.28,582612,855,745743.36
2019-01-27,$1.88 ,28895,organic,2019,Portland,OR,855,1.88,28895,855,54322.6
2019-01-27,$1.10 ,381927,conventional,2019,RaleighGreensboro,NC,2557,1.1,381927,2557,420119.7
2019-01-27,$1.55 ,20915,organic,2019,RaleighGreensboro,NC,2557,1.55,20915,2557,32418.25
2019-01-27,$1.07 ,278136,conventional,2019,RichmondNorfolk,VA,2632,1.07,278136,2632,297605.52
2019-01-27,$1.57 ,16834,organic,2019,RichmondNorfolk,VA,2632,1.57,16834,2632,26429.38
2019-01-27,$1.14 ,514896,conventional,2019,Sacramento,CA,277,1.14,514896,277,586981.44
2019-01-27,$1.77 ,14952,organic,2019,Sacramento,CA,277,1.77,14952,277,26465.04
2019-01-27,$1.19 ,424637,conventional,2019,San Diego,CA,253,1.19,424637,253,505318.02999999997
2019-01-27,$1.93 ,18079,organic,2019,San Diego,CA,253,1.93,18079,253,34892.47
2019-01-27,$1.50 ,830721,conventional,2019,San Francisco,CA,283,1.5,830721,283,1246081.5
2019-01-27,$1.98 ,56397,organic,2019,San Francisco,CA,283,1.98,56397,283,111666.06
2019-01-27,$1.35 ,560538,conventional,2019,Seattle,WA,1029,1.35,560538,1029,756726.3
2019-01-27,$1.64 ,88829,organic,2019,Seattle,WA,1029,1.64,88829,1029,145679.56
2019-01-27,$1.20 ,84386,conventional,2019,Spokane,WA,1097,1.2,84386,1097,101263.2
2019-01-27,$2.10 ,3757,organic,2019,Spokane,WA,1097,2.1,3757,1097,7889.700000000001
2019-01-27,$1.20 ,183651,conventional,2019,St. Louis,MO,1841,1.2,183651,1841,220381.19999999998
2019-01-27,$1.51 ,10627,organic,2019,St. Louis,MO,1841,1.51,10627,1841,16046.77
2019-01-27,$1.14 ,68496,conventional,2019,Syracuse,NY,2693,1.14,68496,2693,78085.43999999999
2019-01-27,$1.49 ,4962,organic,2019,Syracuse,NY,2693,1.49,4962,2693,7393.38
2019-01-27,$0.97 ,638310,conventional,2019,Tampa,FL,2636,0.97,638310,2636,619160.7
2019-01-27,$1.38 ,14005,organic,2019,Tampa,FL,2636,1.38,14005,2636,19326.899999999998
2019-02-03,$0.80 ,186953,conventional,2019,Albany,NY,2832,0.8,186953,2832,149562.4
2019-02-03,$1.37 ,3957,organic,2019,Albany,NY,2832,1.37,3957,2832,5421.09
2019-02-03,$0.88 ,891759,conventional,2019,Atlanta,GA,2199,0.88,891759,2199,784747.92
2019-02-03,$1.38 ,31423,organic,2019,Atlanta,GA,2199,1.38,31423,2199,43363.74
2019-02-03,$1.21 ,1035433,conventional,2019,BaltimoreWashington,MD,2679,1.21,1035433,2679,1252873.93
2019-02-03,$1.55 ,58103,organic,2019,BaltimoreWashington,MD,2679,1.55,58103,2679,90059.65000000001
2019-02-03,$1.10 ,137537,conventional,2019,Boise,ID,827,1.1,137537,827,151290.7
2019-02-03,$1.75 ,3086,organic,2019,Boise,ID,827,1.75,3086,827,5400.5
2019-02-03,$1.13 ,777667,conventional,2019,Boston,MA,2998,1.13,777667,2998,878763.71
2019-02-03,$1.70 ,22772,organic,2019,Boston,MA,2998,1.7,22772,2998,38712.4
2019-02-03,$1.21 ,201051,conventional,2019,BuffaloRochester,NY,2552,1.21,201051,2552,243271.71
2019-02-03,$1.41 ,15565,organic,2019,BuffaloRochester,NY,2552,1.41,15565,2552,21946.649999999998
2019-02-03,$0.89 ,433564,conventional,2019,Charlotte,NC,2428,0.89,433564,2428,385871.96
2019-02-03,$1.61 ,16493,organic,2019,Charlotte,NC,2428,1.61,16493,2428,26553.730000000003
2019-02-03,$0.86 ,1248042,conventional,2019,Chicago,IL,2030,0.86,1248042,2030,1073316.1199999999
2019-02-03,$1.25 ,78075,organic,2019,Chicago,IL,2030,1.25,78075,2030,97593.75
2019-02-03,$0.80 ,399868,conventional,2019,CincinnatiDayton,OH,2190,0.8,399868,2190,319894.4
2019-02-03,$1.83 ,19009,organic,2019,CincinnatiDayton,OH,2190,1.83,19009,2190,34786.47
2019-02-03,$0.80 ,325088,conventional,2019,Columbus,OH,2261,0.8,325088,2261,260070.40000000002
2019-02-03,$1.66 ,10637,organic,2019,Columbus,OH,2261,1.66,10637,2261,17657.42
2019-02-03,$0.69 ,1865275,conventional,2019,DallasFtWorth,TX,1449,0.69,1865275,1449,1287039.75
2019-02-03,$1.44 ,27158,organic,2019,DallasFtWorth,TX,1449,1.44,27158,1449,39107.52
2019-02-03,$0.94 ,1337909,conventional,2019,Denver,CO,1032,0.94,1337909,1032,1257634.46
2019-02-03,$1.48 ,27744,organic,2019,Denver,CO,1032,1.48,27744,1032,41061.12
2019-02-03,$0.83 ,743260,conventional,2019,Detroit,MI,2296,0.83,743260,2296,616905.7999999999
2019-02-03,$1.66 ,18143,organic,2019,Detroit,MI,2296,1.66,18143,2296,30117.379999999997
2019-02-03,$0.95 ,312368,conventional,2019,Grand Rapids,MI,2193,0.95,312368,2193,296749.6
2019-02-03,$1.11 ,12629,organic,2019,Grand Rapids,MI,2193,1.11,12629,2193,14018.19
2019-02-03,$1.12 ,333815,conventional,2019,HarrisburgScranton,PA,2717,1.12,333815,2717,373872.80000000005
2019-02-03,$1.34 ,23466,organic,2019,HarrisburgScranton,PA,2717,1.34,23466,2717,31444.440000000002
2019-02-03,$1.07 ,446546,conventional,2019,HartfordSpringfield,CT,2906,1.07,446546,2906,477804.22000000003
2019-02-03,$1.79 ,15578,organic,2019,HartfordSpringfield,CT,2906,1.79,15578,2906,27884.62
2019-02-03,$0.70 ,1547846,conventional,2019,Houston,TX,1656,0.7,1547846,1656,1083492.2
2019-02-03,$1.46 ,15659,organic,2019,Houston,TX,1656,1.46,15659,1656,22862.14
2019-02-03,$0.82 ,332432,conventional,2019,Indianapolis,IN,2083,0.82,332432,2083,272594.24
2019-02-03,$1.62 ,9808,organic,2019,Indianapolis,IN,2083,1.62,9808,2083,15888.960000000001
2019-02-03,$0.92 ,306944,conventional,2019,Jacksonville,FL,2440,0.92,306944,2440,282388.48000000004
2019-02-03,$1.28 ,7441,organic,2019,Jacksonville,FL,2440,1.28,7441,2440,9524.48
2019-02-03,$0.84 ,442152,conventional,2019,Las Vegas,NV,286,0.84,442152,286,371407.68
2019-02-03,$1.58 ,11073,organic,2019,Las Vegas,NV,286,1.58,11073,286,17495.34
2019-02-03,$0.70 ,4924667,conventional,2019,Los Angeles,CA,111,0.7,4924667,111,3447266.9
2019-02-03,$1.31 ,109175,organic,2019,Los Angeles,CA,111,1.31,109175,111,143019.25
2019-02-03,$0.85 ,165684,conventional,2019,Louisville,KY,2101,0.85,165684,2101,140831.4
2019-02-03,$1.76 ,5969,organic,2019,Louisville,KY,2101,1.76,5969,2101,10505.44
2019-02-03,$0.90 ,337365,conventional,2019,Nashville,TN,2022,0.9,337365,2022,303628.5
2019-02-03,$1.78 ,11878,organic,2019,Nashville,TN,2022,1.78,11878,2022,21142.84
2019-02-03,$0.81 ,407963,conventional,2019,New Orleans,LA,1954,0.81,407963,1954,330450.03
2019-02-03,$1.18 ,7669,organic,2019,New Orleans,LA,1954,1.18,7669,1954,9049.42
2019-02-03,$1.29 ,2616947,conventional,2019,New York,NY,2794,1.29,2616947,2794,3375861.63
2019-02-03,$1.74 ,92959,organic,2019,New York,NY,2794,1.74,92959,2794,161748.66
2019-02-03,$0.91 ,676425,conventional,2019,Orlando,FL,2617,0.91,676425,2617,615546.75
2019-02-03,$1.19 ,23559,organic,2019,Orlando,FL,2617,1.19,23559,2617,28035.21
2019-02-03,$1.25 ,641737,conventional,2019,Philadelphia,PA,2759,1.25,641737,2759,802171.25
2019-02-03,$1.54 ,31068,organic,2019,Philadelphia,PA,2759,1.54,31068,2759,47844.72
2019-02-03,$0.64 ,1685520,conventional,2019,PhoenixTucson,AZ,482,0.64,1685520,482,1078732.8
2019-02-03,$1.28 ,34419,organic,2019,PhoenixTucson,AZ,482,1.28,34419,482,44056.32
2019-02-03,$0.98 ,155766,conventional,2019,Pittsburgh,PA,2445,0.98,155766,2445,152650.68
2019-02-03,$1.38 ,10914,organic,2019,Pittsburgh,PA,2445,1.38,10914,2445,15061.32
2019-02-03,$1.16 ,823466,conventional,2019,Portland,OR,855,1.16,823466,855,955220.5599999999
2019-02-03,$1.74 ,30801,organic,2019,Portland,OR,855,1.74,30801,855,53593.74
2019-02-03,$0.82 ,539532,conventional,2019,RaleighGreensboro,NC,2557,0.82,539532,2557,442416.24
2019-02-03,$1.58 ,20486,organic,2019,RaleighGreensboro,NC,2557,1.58,20486,2557,32367.88
2019-02-03,$0.79 ,399655,conventional,2019,RichmondNorfolk,VA,2632,0.79,399655,2632,315727.45
2019-02-03,$1.41 ,19521,organic,2019,RichmondNorfolk,VA,2632,1.41,19521,2632,27524.609999999997
2019-02-03,$0.89 ,720712,conventional,2019,Sacramento,CA,277,0.89,720712,277,641433.68
2019-02-03,$1.74 ,12915,organic,2019,Sacramento,CA,277,1.74,12915,277,22472.1
2019-02-03,$0.81 ,799916,conventional,2019,San Diego,CA,253,0.81,799916,253,647931.9600000001
2019-02-03,$1.63 ,20520,organic,2019,San Diego,CA,253,1.63,20520,253,33447.6
2019-02-03,$0.92 ,1384901,conventional,2019,San Francisco,CA,283,0.92,1384901,283,1274108.9200000002
2019-02-03,$1.77 ,51013,organic,2019,San Francisco,CA,283,1.77,51013,283,90293.01
2019-02-03,$1.17 ,711866,conventional,2019,Seattle,WA,1029,1.17,711866,1029,832883.22
2019-02-03,$1.35 ,123943,organic,2019,Seattle,WA,1029,1.35,123943,1029,167323.05000000002
2019-02-03,$1.06 ,108715,conventional,2019,Spokane,WA,1097,1.06,108715,1097,115237.90000000001
2019-02-03,$2.06 ,3159,organic,2019,Spokane,WA,1097,2.06,3159,1097,6507.54
2019-02-03,$0.90 ,259741,conventional,2019,St. Louis,MO,1841,0.9,259741,1841,233766.9
2019-02-03,$1.58 ,9489,organic,2019,St. Louis,MO,1841,1.58,9489,1841,14992.62
2019-02-03,$0.98 ,107197,conventional,2019,Syracuse,NY,2693,0.98,107197,2693,105053.06
2019-02-03,$1.40 ,6964,organic,2019,Syracuse,NY,2693,1.4,6964,2693,9749.599999999999
2019-02-03,$0.91 ,739432,conventional,2019,Tampa,FL,2636,0.91,739432,2636,672883.12
2019-02-03,$1.24 ,14903,organic,2019,Tampa,FL,2636,1.24,14903,2636,18479.72
2019-02-10,$0.88 ,109116,conventional,2019,Albany,NY,2832,0.88,109116,2832,96022.08
2019-02-10,$1.33 ,3890,organic,2019,Albany,NY,2832,1.33,3890,2832,5173.700000000001
2019-02-10,$0.87 ,721238,conventional,2019,Atlanta,GA,2199,0.87,721238,2199,627477.0599999999
2019-02-10,$1.38 ,29328,organic,2019,Atlanta,GA,2199,1.38,29328,2199,40472.64
2019-02-10,$1.21 ,921136,conventional,2019,BaltimoreWashington,MD,2679,1.21,921136,2679,1114574.56
2019-02-10,$1.45 ,65519,organic,2019,BaltimoreWashington,MD,2679,1.45,65519,2679,95002.55
2019-02-10,$1.09 ,113562,conventional,2019,Boise,ID,827,1.09,113562,827,123782.58000000002
2019-02-10,$1.75 ,3293,organic,2019,Boise,ID,827,1.75,3293,827,5762.75
2019-02-10,$1.05 ,816747,conventional,2019,Boston,MA,2998,1.05,816747,2998,857584.3500000001
2019-02-10,$1.69 ,23928,organic,2019,Boston,MA,2998,1.69,23928,2998,40438.32
2019-02-10,$1.20 ,161494,conventional,2019,BuffaloRochester,NY,2552,1.2,161494,2552,193792.8
2019-02-10,$1.43 ,16706,organic,2019,BuffaloRochester,NY,2552,1.43,16706,2552,23889.579999999998
2019-02-10,$1.11 ,277251,conventional,2019,Charlotte,NC,2428,1.11,277251,2428,307748.61000000004
2019-02-10,$1.45 ,19373,organic,2019,Charlotte,NC,2428,1.45,19373,2428,28090.85
2019-02-10,$1.03 ,791064,conventional,2019,Chicago,IL,2030,1.03,791064,2030,814795.92
2019-02-10,$1.22 ,74876,organic,2019,Chicago,IL,2030,1.22,74876,2030,91348.72
2019-02-10,$0.84 ,311628,conventional,2019,CincinnatiDayton,OH,2190,0.84,311628,2190,261767.52
2019-02-10,$1.85 ,16365,organic,2019,CincinnatiDayton,OH,2190,1.85,16365,2190,30275.25
2019-02-10,$0.83 ,259429,conventional,2019,Columbus,OH,2261,0.83,259429,2261,215326.06999999998
2019-02-10,$1.62 ,11295,organic,2019,Columbus,OH,2261,1.62,11295,2261,18297.9
2019-02-10,$0.72 ,1505269,conventional,2019,DallasFtWorth,TX,1449,0.72,1505269,1449,1083793.68
2019-02-10,$1.42 ,34823,organic,2019,DallasFtWorth,TX,1449,1.42,34823,1449,49448.659999999996
2019-02-10,$0.95 ,1008508,conventional,2019,Denver,CO,1032,0.95,1008508,1032,958082.6
2019-02-10,$1.47 ,33496,organic,2019,Denver,CO,1032,1.47,33496,1032,49239.12
2019-02-10,$0.94 ,472169,conventional,2019,Detroit,MI,2296,0.94,472169,2296,443838.86
2019-02-10,$1.74 ,16319,organic,2019,Detroit,MI,2296,1.74,16319,2296,28395.06
2019-02-10,$1.36 ,149512,conventional,2019,Grand Rapids,MI,2193,1.36,149512,2193,203336.32
2019-02-10,$1.68 ,5613,organic,2019,Grand Rapids,MI,2193,1.68,5613,2193,9429.84
2019-02-10,$0.99 ,359406,conventional,2019,HarrisburgScranton,PA,2717,0.99,359406,2717,355811.94
2019-02-10,$1.28 ,24080,organic,2019,HarrisburgScranton,PA,2717,1.28,24080,2717,30822.4
2019-02-10,$1.16 ,332508,conventional,2019,HartfordSpringfield,CT,2906,1.16,332508,2906,385709.27999999997
2019-02-10,$1.68 ,19550,organic,2019,HartfordSpringfield,CT,2906,1.68,19550,2906,32844.0
2019-02-10,$0.68 ,1265182,conventional,2019,Houston,TX,1656,0.68,1265182,1656,860323.76
2019-02-10,$1.43 ,21701,organic,2019,Houston,TX,1656,1.43,21701,1656,31032.43
2019-02-10,$0.87 ,256652,conventional,2019,Indianapolis,IN,2083,0.87,256652,2083,223287.24
2019-02-10,$1.61 ,8906,organic,2019,Indianapolis,IN,2083,1.61,8906,2083,14338.660000000002
2019-02-10,$0.94 ,237439,conventional,2019,Jacksonville,FL,2440,0.94,237439,2440,223192.65999999997
2019-02-10,$1.28 ,7779,organic,2019,Jacksonville,FL,2440,1.28,7779,2440,9957.12
2019-02-10,$0.92 ,351613,conventional,2019,Las Vegas,NV,286,0.92,351613,286,323483.96
2019-02-10,$1.60 ,11184,organic,2019,Las Vegas,NV,286,1.6,11184,286,17894.4
2019-02-10,$0.91 ,2860855,conventional,2019,Los Angeles,CA,111,0.91,2860855,111,2603378.0500000003
2019-02-10,$1.52 ,94028,organic,2019,Los Angeles,CA,111,1.52,94028,111,142922.56
2019-02-10,$0.88 ,134389,conventional,2019,Louisville,KY,2101,0.88,134389,2101,118262.32
2019-02-10,$1.79 ,5270,organic,2019,Louisville,KY,2101,1.79,5270,2101,9433.300000000001
2019-02-10,$0.89 ,275030,conventional,2019,Nashville,TN,2022,0.89,275030,2022,244776.7
2019-02-10,$1.70 ,12235,organic,2019,Nashville,TN,2022,1.7,12235,2022,20799.5
2019-02-10,$0.70 ,385782,conventional,2019,New Orleans,LA,1954,0.7,385782,1954,270047.39999999997
2019-02-10,$1.33 ,7898,organic,2019,New Orleans,LA,1954,1.33,7898,1954,10504.34
2019-02-10,$1.22 ,1813662,conventional,2019,New York,NY,2794,1.22,1813662,2794,2212667.64
2019-02-10,$1.48 ,135325,organic,2019,New York,NY,2794,1.48,135325,2794,200281.0
2019-02-10,$0.92 ,553992,conventional,2019,Orlando,FL,2617,0.92,553992,2617,509672.64
2019-02-10,$1.21 ,19262,organic,2019,Orlando,FL,2617,1.21,19262,2617,23307.02
2019-02-10,$1.06 ,628597,conventional,2019,Philadelphia,PA,2759,1.06,628597,2759,666312.8200000001
2019-02-10,$1.34 ,46422,organic,2019,Philadelphia,PA,2759,1.34,46422,2759,62205.48
2019-02-10,$0.72 ,1305941,conventional,2019,PhoenixTucson,AZ,482,0.72,1305941,482,940277.52
2019-02-10,$1.25 ,35490,organic,2019,PhoenixTucson,AZ,482,1.25,35490,482,44362.5
2019-02-10,$1.20 ,99948,conventional,2019,Pittsburgh,PA,2445,1.2,99948,2445,119937.59999999999
2019-02-10,$1.28 ,12588,organic,2019,Pittsburgh,PA,2445,1.28,12588,2445,16112.640000000001
2019-02-10,$1.11 ,746545,conventional,2019,Portland,OR,855,1.11,746545,855,828664.9500000001
2019-02-10,$1.70 ,31955,organic,2019,Portland,OR,855,1.7,31955,855,54323.5
2019-02-10,$1.06 ,348759,conventional,2019,RaleighGreensboro,NC,2557,1.06,348759,2557,369684.54000000004
2019-02-10,$1.42 ,24113,organic,2019,RaleighGreensboro,NC,2557,1.42,24113,2557,34240.46
2019-02-10,$0.90 ,296911,conventional,2019,RichmondNorfolk,VA,2632,0.9,296911,2632,267219.9
2019-02-10,$1.33 ,20840,organic,2019,RichmondNorfolk,VA,2632,1.33,20840,2632,27717.2
2019-02-10,$1.23 ,455933,conventional,2019,Sacramento,CA,277,1.23,455933,277,560797.59
2019-02-10,$1.74 ,14229,organic,2019,Sacramento,CA,277,1.74,14229,277,24758.46
2019-02-10,$0.98 ,465761,conventional,2019,San Diego,CA,253,0.98,465761,253,456445.77999999997
2019-02-10,$1.72 ,18385,organic,2019,San Diego,CA,253,1.72,18385,253,31622.2
2019-02-10,$1.39 ,739675,conventional,2019,San Francisco,CA,283,1.39,739675,283,1028148.2499999999
2019-02-10,$1.77 ,55919,organic,2019,San Francisco,CA,283,1.77,55919,283,98976.63
2019-02-10,$1.31 ,606733,conventional,2019,Seattle,WA,1029,1.31,606733,1029,794820.23
2019-02-10,$1.44 ,98024,organic,2019,Seattle,WA,1029,1.44,98024,1029,141154.56
2019-02-10,$1.21 ,77045,conventional,2019,Spokane,WA,1097,1.21,77045,1097,93224.45
2019-02-10,$2.00 ,3501,organic,2019,Spokane,WA,1097,2.0,3501,1097,7002.0
2019-02-10,$1.07 ,164609,conventional,2019,St. Louis,MO,1841,1.07,164609,1841,176131.63
2019-02-10,$2.32 ,5440,organic,2019,St. Louis,MO,1841,2.32,5440,1841,12620.8
2019-02-10,$1.06 ,75554,conventional,2019,Syracuse,NY,2693,1.06,75554,2693,80087.24
2019-02-10,$1.34 ,7024,organic,2019,Syracuse,NY,2693,1.34,7024,2693,9412.16
2019-02-10,$0.92 ,611903,conventional,2019,Tampa,FL,2636,0.92,611903,2636,562950.76
2019-02-10,$1.22 ,16119,organic,2019,Tampa,FL,2636,1.22,16119,2636,19665.18
2019-02-17,$1.04 ,93262,conventional,2019,Albany,NY,2832,1.04,93262,2832,96992.48000000001
2019-02-17,$1.45 ,3439,organic,2019,Albany,NY,2832,1.45,3439,2832,4986.55
2019-02-17,$0.92 ,682729,conventional,2019,Atlanta,GA,2199,0.92,682729,2199,628110.68
2019-02-17,$1.75 ,22537,organic,2019,Atlanta,GA,2199,1.75,22537,2199,39439.75
2019-02-17,$1.32 ,776565,conventional,2019,BaltimoreWashington,MD,2679,1.32,776565,2679,1025065.8
2019-02-17,$1.50 ,57838,organic,2019,BaltimoreWashington,MD,2679,1.5,57838,2679,86757.0
2019-02-17,$1.12 ,97602,conventional,2019,Boise,ID,827,1.12,97602,827,109314.24
2019-02-17,$1.70 ,2671,organic,2019,Boise,ID,827,1.7,2671,827,4540.7
2019-02-17,$1.24 ,569235,conventional,2019,Boston,MA,2998,1.24,569235,2998,705851.4
2019-02-17,$1.63 ,25501,organic,2019,Boston,MA,2998,1.63,25501,2998,41566.63
2019-02-17,$1.21 ,156164,conventional,2019,BuffaloRochester,NY,2552,1.21,156164,2552,188958.44
2019-02-17,$1.45 ,14177,organic,2019,BuffaloRochester,NY,2552,1.45,14177,2552,20556.649999999998
2019-02-17,$1.15 ,270606,conventional,2019,Charlotte,NC,2428,1.15,270606,2428,311196.89999999997
2019-02-17,$1.49 ,15897,organic,2019,Charlotte,NC,2428,1.49,15897,2428,23686.53
2019-02-17,$1.14 ,704016,conventional,2019,Chicago,IL,2030,1.14,704016,2030,802578.2399999999
2019-02-17,$1.52 ,50398,organic,2019,Chicago,IL,2030,1.52,50398,2030,76604.96
2019-02-17,$1.02 ,253445,conventional,2019,CincinnatiDayton,OH,2190,1.02,253445,2190,258513.9
2019-02-17,$1.86 ,17707,organic,2019,CincinnatiDayton,OH,2190,1.86,17707,2190,32935.020000000004
2019-02-17,$1.02 ,205696,conventional,2019,Columbus,OH,2261,1.02,205696,2261,209809.92
2019-02-17,$1.64 ,11201,organic,2019,Columbus,OH,2261,1.64,11201,2261,18369.64
2019-02-17,$0.74 ,1412845,conventional,2019,DallasFtWorth,TX,1449,0.74,1412845,1449,1045505.2999999999
2019-02-17,$1.37 ,27438,organic,2019,DallasFtWorth,TX,1449,1.37,27438,1449,37590.060000000005
2019-02-17,$1.17 ,799032,conventional,2019,Denver,CO,1032,1.17,799032,1032,934867.44
2019-02-17,$1.48 ,33328,organic,2019,Denver,CO,1032,1.48,33328,1032,49325.44
2019-02-17,$1.09 ,445450,conventional,2019,Detroit,MI,2296,1.09,445450,2296,485540.50000000006
2019-02-17,$1.83 ,14351,organic,2019,Detroit,MI,2296,1.83,14351,2296,26262.33
2019-02-17,$1.04 ,267713,conventional,2019,Grand Rapids,MI,2193,1.04,267713,2193,278421.52
2019-02-17,$1.75 ,4322,organic,2019,Grand Rapids,MI,2193,1.75,4322,2193,7563.5
2019-02-17,$1.14 ,272156,conventional,2019,HarrisburgScranton,PA,2717,1.14,272156,2717,310257.83999999997
2019-02-17,$1.36 ,21045,organic,2019,HarrisburgScranton,PA,2717,1.36,21045,2717,28621.2
2019-02-17,$1.18 ,299371,conventional,2019,HartfordSpringfield,CT,2906,1.18,299371,2906,353257.77999999997
2019-02-17,$1.69 ,19288,organic,2019,HartfordSpringfield,CT,2906,1.69,19288,2906,32596.719999999998
2019-02-17,$0.74 ,1209128,conventional,2019,Houston,TX,1656,0.74,1209128,1656,894754.72
2019-02-17,$1.55 ,22034,organic,2019,Houston,TX,1656,1.55,22034,1656,34152.700000000004
2019-02-17,$1.01 ,202483,conventional,2019,Indianapolis,IN,2083,1.01,202483,2083,204507.83000000002
